업종명,소속종목수,소속종목명,ROE,PER,PBR,DVR,PER_AVG,url
통신장비,44,케이엠더블유,-10.66,N/A,4.96,N/A,32.87,https://finance.naver.com/item/main.naver?code=032500
통신장비,44,현대에이치티,8.11,9.87,0.73,4.28,32.87,https://finance.naver.com/item/main.naver?code=039010
통신장비,44,다산네트웍스,53.19,1.54,0.61,N/A,32.87,https://finance.naver.com/item/main.naver?code=039560
통신장비,44,라닉스,-27.97,N/A,3.85,N/A,32.87,https://finance.naver.com/item/main.naver?code=317120
통신장비,44,인성정보,-0.60,N/A,1.15,N/A,32.87,https://finance.naver.com/item/main.naver?code=033230
통신장비,44,옵티시스,15.64,10.31,1.30,0.81,32.87,https://finance.naver.com/item/main.naver?code=109080
통신장비,44,쏠리드,17.71,11.74,1.67,N/A,32.87,https://finance.naver.com/item/main.naver?code=050890
통신장비,44,텔콘RF제약,-63.57,N/A,1.45,N/A,32.87,https://finance.naver.com/item/main.naver?code=200230
통신장비,44,코콤,2.28,30.13,0.65,2.31,32.87,https://finance.naver.com/item/main.naver?code=015710
통신장비,44,아이크래프트,6.63,23.64,1.26,1.51,32.87,https://finance.naver.com/item/main.naver?code=052460
통신장비,44,CS,-19.05,N/A,1.89,N/A,32.87,https://finance.naver.com/item/main.naver?code=065770
통신장비,44,이노와이어리스,9.02,18.82,1.63,0.87,32.87,https://finance.naver.com/item/main.naver?code=073490
통신장비,44,에이스테크,-40.49,N/A,4.59,N/A,32.87,https://finance.naver.com/item/main.naver?code=088800
통신장비,44,에치에프알,35.47,14.33,4.52,N/A,32.87,https://finance.naver.com/item/main.naver?code=230240
IT서비스,78,토마토시스템 ,N/A,N/A,N/A,N/A,N/A,https://finance.naver.com/item/main.naver?code=393210
IT서비스,78,라피치 ,N/A,N/A,N/A,N/A,N/A,https://finance.naver.com/item/main.naver?code=403360
IT서비스,78,헥토파이낸셜,11.34,15.90,1.62,1.93,18.66,https://finance.naver.com/item/main.naver?code=234340
IT서비스,78,포스코 ICT,10.03,26.57,2.53,0.79,18.66,https://finance.naver.com/item/main.naver?code=022100
IT서비스,78,플래티어,,30.43,2.73,N/A,18.66,https://finance.naver.com/item/main.naver?code=367000
IT서비스,78,한일네트웍스,3.04,60.05,1.86,N/A,18.66,https://finance.naver.com/item/main.naver?code=046110
IT서비스,78,브리지텍,9.01,17.81,1.42,2.41,18.66,https://finance.naver.com/item/main.naver?code=064480
IT서비스,78,쌍용정보통신,2.23,81.50,1.46,N/A,18.66,https://finance.naver.com/item/main.naver?code=010280
IT서비스,78,한국전자인증,11.78,23.59,2.49,1.20,18.66,https://finance.naver.com/item/main.naver?code=041460
IT서비스,78,오파스넷,,12.15,2.48,0.82,18.66,https://finance.naver.com/item/main.naver?code=173130
IT서비스,78,미래아이앤지 ,,N/A,0.60,N/A,18.66,https://finance.naver.com/item/main.naver?code=007120
IT서비스,78,큐로컴,-28.06,N/A,2.95,N/A,18.66,https://finance.naver.com/item/main.naver?code=040350
IT서비스,78,인포뱅크,13.14,15.52,1.87,0.57,18.66,https://finance.naver.com/item/main.naver?code=039290
IT서비스,78,DB ,5.54,7.89,0.43,N/A,18.66,https://finance.naver.com/item/main.naver?code=012030
IT서비스,78,인포바인,5.89,18.57,0.71,2.84,18.66,https://finance.naver.com/item/main.naver?code=115310
IT서비스,78,리노스,1.10,53.76,0.56,N/A,18.66,https://finance.naver.com/item/main.naver?code=039980
IT서비스,78,시티랩스,-4.69,N/A,1.29,N/A,18.66,https://finance.naver.com/item/main.naver?code=139050
IT서비스,78,솔트웨어,-0.22,13.81,N/A,N/A,26.48,https://finance.naver.com/item/main.naver?code=328380
IT서비스,78,대신정보통신,15.77,12.62,1.86,0.75,18.66,https://finance.naver.com/item/main.naver?code=020180
IT서비스,78,소프트센우,22.92,76.37,15.52,N/A,18.66,https://finance.naver.com/item/main.naver?code=032685
IT서비스,78,콤텍시스템 ,0.41,193.00,0.73,N/A,18.66,https://finance.naver.com/item/main.naver?code=031820
IT서비스,78,이루온,6.28,30.68,1.80,N/A,18.66,https://finance.naver.com/item/main.naver?code=065440
IT서비스,78,SBI핀테크솔루션즈,-14.29,N/A,2.65,3.44,18.66,https://finance.naver.com/item/main.naver?code=950110
IT서비스,78,정원엔시스,5.35,28.36,1.45,N/A,18.66,https://finance.naver.com/item/main.naver?code=045510
IT서비스,78,NHN한국사이버결제,17.19,16.15,2.61,N/A,18.66,https://finance.naver.com/item/main.naver?code=060250
IT서비스,78,KG모빌리언스,9.46,10.19,0.89,3.09,18.66,https://finance.naver.com/item/main.naver?code=046440
IT서비스,78,현대오토에버 ,5.71,41.08,2.28,0.60,18.66,https://finance.naver.com/item/main.naver?code=307950
IT서비스,78,에프앤가이드,14.03,11.63,1.53,1.88,18.66,https://finance.naver.com/item/main.naver?code=064850
IT서비스,78,나무기술,0.97,175.00,1.62,N/A,18.66,https://finance.naver.com/item/main.naver?code=242040
IT서비스,78,갤럭시아머니트리,3.36,75.35,2.29,0.69,18.66,https://finance.naver.com/item/main.naver?code=094480
IT서비스,78,가비아,13.51,11.80,1.45,0.61,18.66,https://finance.naver.com/item/main.naver?code=079940
IT서비스,78,다날,10.96,15.26,1.43,N/A,18.66,https://finance.naver.com/item/main.naver?code=064260
IT서비스,78,비츠로시스,55.90,10.31,4.10,N/A,18.66,https://finance.naver.com/item/main.naver?code=054220
IT서비스,78,데이타솔루션,15.27,20.69,2.92,N/A,18.66,https://finance.naver.com/item/main.naver?code=263800
IT서비스,78,삼성에스디에스 ,10.49,12.82,1.28,1.90,18.66,https://finance.naver.com/item/main.naver?code=018260
IT서비스,78,NHN ,4.22,12.91,0.50,N/A,18.66,https://finance.naver.com/item/main.naver?code=181710
IT서비스,78,싸이버원,8.64,21.60,1.81,0.76,18.66,https://finance.naver.com/item/main.naver?code=356890
IT서비스,78,롯데정보통신 ,4.58,21.01,0.96,2.70,18.66,https://finance.naver.com/item/main.naver?code=286940
IT서비스,78,카페24,-17.16,N/A,1.27,N/A,18.66,https://finance.naver.com/item/main.naver?code=042000
IT서비스,78,KG이니시스,10.69,9.04,0.89,3.02,18.66,https://finance.naver.com/item/main.naver?code=035600
IT서비스,78,솔트룩스,-11.60,N/A,1.83,N/A,18.66,https://finance.naver.com/item/main.naver?code=304100
IT서비스,78,케이엘넷,14.37,11.80,1.47,2.71,18.66,https://finance.naver.com/item/main.naver?code=039420
IT서비스,78,헥토이노베이션,18.92,7.15,1.32,2.82,18.66,https://finance.naver.com/item/main.naver?code=214180
IT서비스,78,이노뎁,-4.23,N/A,2.58,N/A,18.66,https://finance.naver.com/item/main.naver?code=303530
IT서비스,78,아시아나IDT ,3.20,30.11,0.97,3.73,18.66,https://finance.naver.com/item/main.naver?code=267850
IT서비스,78,와이더플래닛,-53.30,N/A,2.43,N/A,18.66,https://finance.naver.com/item/main.naver?code=321820
IT서비스,78,신세계 I&C; ,,6.74,0.67,1.71,18.66,https://finance.naver.com/item/main.naver?code=035510
IT서비스,78,이삭엔지니어링,,N/A,1.78,N/A,18.66,https://finance.naver.com/item/main.naver?code=351330
IT서비스,78,케이씨에스,16.72,23.52,3.96,3.70,18.66,https://finance.naver.com/item/main.naver?code=115500
IT서비스,78,링네트,10.44,9.43,0.78,N/A,18.66,https://finance.naver.com/item/main.naver?code=042500
IT서비스,78,오픈베이스,10.75,12.02,1.23,0.52,18.66,https://finance.naver.com/item/main.naver?code=049480
IT서비스,78,로지시스,11.85,25.48,3.01,2.80,18.66,https://finance.naver.com/item/main.naver?code=067730
IT서비스,78,코나아이,43.24,4.57,1.57,N/A,18.66,https://finance.naver.com/item/main.naver?code=052400
IT서비스,78,케이아이엔엑스,16.12,12.60,1.88,0.97,18.66,https://finance.naver.com/item/main.naver?code=093320
IT서비스,78,원티드랩,,21.19,5.00,N/A,18.66,https://finance.naver.com/item/main.naver?code=376980
IT서비스,78,카카오페이 ,,N/A,4.76,N/A,18.66,https://finance.naver.com/item/main.naver?code=377300
IT서비스,78,한국전자금융,6.38,16.41,0.89,2.25,18.66,https://finance.naver.com/item/main.naver?code=063570
IT서비스,78,쿠콘,6.54,45.43,2.30,0.34,18.66,https://finance.naver.com/item/main.naver?code=294570
IT서비스,78,한네트,4.78,49.58,2.38,1.42,18.66,https://finance.naver.com/item/main.naver?code=052600
IT서비스,78,엠브레인,22.73,9.93,2.11,5.02,18.66,https://finance.naver.com/item/main.naver?code=169330
IT서비스,78,드림시큐리티,19.45,11.05,2.04,N/A,18.66,https://finance.naver.com/item/main.naver?code=203650
IT서비스,78,한국정보인증,7.88,19.82,1.33,2.19,18.66,https://finance.naver.com/item/main.naver?code=053300
IT서비스,78,한솔인티큐브,,12.13,1.11,N/A,18.66,https://finance.naver.com/item/main.naver?code=070590
IT서비스,78,소프트센,22.92,5.80,1.18,N/A,18.66,https://finance.naver.com/item/main.naver?code=032680
IT서비스,78,핑거,12.86,19.44,2.33,0.89,18.66,https://finance.naver.com/item/main.naver?code=163730
IT서비스,78,딥노이드,,N/A,5.93,N/A,18.66,https://finance.naver.com/item/main.naver?code=315640
IT서비스,78,대아티아이,4.09,58.61,2.39,N/A,18.66,https://finance.naver.com/item/main.naver?code=045390
IT서비스,78,아이티아이즈,,N/A,1.91,N/A,18.66,https://finance.naver.com/item/main.naver?code=372800
IT서비스,78,마인즈랩,,53.44,3.23,N/A,18.66,https://finance.naver.com/item/main.naver?code=377480
IT서비스,78,에스트래픽,-24.34,N/A,3.92,N/A,18.66,https://finance.naver.com/item/main.naver?code=234300
IT서비스,78,엔텔스,6.07,17.67,1.02,N/A,18.66,https://finance.naver.com/item/main.naver?code=069410
IT서비스,78,수산아이앤티,2.40,38.07,0.91,1.15,18.66,https://finance.naver.com/item/main.naver?code=050960
IT서비스,78,웨이버스,,15.53,2.97,N/A,18.66,https://finance.naver.com/item/main.naver?code=336060
IT서비스,78,유엔젤 ,1.67,55.25,0.81,N/A,18.66,https://finance.naver.com/item/main.naver?code=072130
IT서비스,78,씨이랩,-12.65,N/A,4.79,N/A,18.66,https://finance.naver.com/item/main.naver?code=189330
IT서비스,78,이씨에스,10.45,9.76,0.99,3.64,18.66,https://finance.naver.com/item/main.naver?code=067010
IT서비스,78,티라유텍,,N/A,2.79,N/A,18.66,https://finance.naver.com/item/main.naver?code=322180
IT서비스,78,코닉오토메이션,,50.52,N/A,N/A,26.48,https://finance.naver.com/item/main.naver?code=391710
생명과학도구및서비스,31,디엔에이링크,-22.52,N/A,2.70,N/A,7.1,https://finance.naver.com/item/main.naver?code=127120
생명과학도구및서비스,31,일신바이오,9.34,32.98,2.85,0.20,7.1,https://finance.naver.com/item/main.naver?code=068330
생명과학도구및서비스,31,디엑스앤브이엑스,-23.92,N/A,6.71,N/A,7.1,https://finance.naver.com/item/main.naver?code=180400
생명과학도구및서비스,31,지더블유바이텍,-34.15,N/A,1.06,N/A,7.1,https://finance.naver.com/item/main.naver?code=036180
생명과학도구및서비스,31,휴마시스,145.50,1.74,1.47,1.31,7.1,https://finance.naver.com/item/main.naver?code=205470
생명과학도구및서비스,31,마크로젠,0.45,295.68,1.22,1.25,7.1,https://finance.naver.com/item/main.naver?code=038290
생명과학도구및서비스,31,피씨엘,,N/A,7.31,N/A,7.1,https://finance.naver.com/item/main.naver?code=241820
생명과학도구및서비스,31,나노엔텍,11.22,22.21,2.37,N/A,7.1,https://finance.naver.com/item/main.naver?code=039860
생명과학도구및서비스,31,서흥 ,10.38,9.78,0.92,1.46,7.1,https://finance.naver.com/item/main.naver?code=008490
생명과학도구및서비스,31,프리시젼바이오,-8.75,N/A,2.28,N/A,7.1,https://finance.naver.com/item/main.naver?code=335810
생명과학도구및서비스,31,모비스,-13.18,N/A,2.49,N/A,7.1,https://finance.naver.com/item/main.naver?code=250060
생명과학도구및서비스,31,파나진,11.82,25.74,2.89,N/A,7.1,https://finance.naver.com/item/main.naver?code=046210
생명과학도구및서비스,31,씨젠,43.26,3.64,1.31,3.20,7.1,https://finance.naver.com/item/main.naver?code=096530
생명과학도구및서비스,31,피엔케이피부임상연구센타,11.04,19.55,2.05,0.86,7.1,https://finance.naver.com/item/main.naver?code=347740
생명과학도구및서비스,31,엑세스바이오,103.49,1.22,0.79,N/A,7.1,https://finance.naver.com/item/main.naver?code=950130
생명과학도구및서비스,31,인트론바이오,7.23,51.90,3.57,N/A,7.1,https://finance.naver.com/item/main.naver?code=048530
생명과학도구및서비스,31,우정바이오,-10.85,N/A,1.86,N/A,7.1,https://finance.naver.com/item/main.naver?code=215380
생명과학도구및서비스,31,레고켐바이오,,N/A,4.90,N/A,7.1,https://finance.naver.com/item/main.naver?code=141080
생명과학도구및서비스,31,켐온,12.66,22.25,2.66,N/A,7.1,https://finance.naver.com/item/main.naver?code=217600
생명과학도구및서비스,31,대한과학,14.99,14.08,1.97,0.67,7.1,https://finance.naver.com/item/main.naver?code=131220
생명과학도구및서비스,31,노터스,13.98,46.19,5.84,0.38,7.1,https://finance.naver.com/item/main.naver?code=278650
생명과학도구및서비스,31,바디텍메드,22.56,7.36,1.48,1.91,7.1,https://finance.naver.com/item/main.naver?code=206640
생명과학도구및서비스,31,얼라인드,18.23,13.84,2.31,N/A,7.1,https://finance.naver.com/item/main.naver?code=238120
생명과학도구및서비스,31,EDGC,-36.74,N/A,3.48,N/A,7.1,https://finance.naver.com/item/main.naver?code=245620
생명과학도구및서비스,31,크리스탈지노믹스,-9.37,N/A,1.18,N/A,7.1,https://finance.naver.com/item/main.naver?code=083790
생명과학도구및서비스,31,바이오톡스텍,15.83,18.58,2.71,N/A,7.1,https://finance.naver.com/item/main.naver?code=086040
생명과학도구및서비스,31,소마젠,-19.07,N/A,2.90,N/A,7.1,https://finance.naver.com/item/main.naver?code=950200
생명과학도구및서비스,31,랩지노믹스,74.31,2.04,1.11,1.55,7.1,https://finance.naver.com/item/main.naver?code=084650
생명과학도구및서비스,31,엔젠바이오,,N/A,3.18,N/A,7.1,https://finance.naver.com/item/main.naver?code=354200
생명과학도구및서비스,31,퀀타매트릭스,-35.88,N/A,2.58,N/A,7.1,https://finance.naver.com/item/main.naver?code=317690
생명과학도구및서비스,31,엔케이맥스,-44.69,N/A,5.72,N/A,7.1,https://finance.naver.com/item/main.naver?code=182400
복합기업,20,효성 ,11.98,5.30,0.57,8.63,7.3,https://finance.naver.com/item/main.naver?code=004800
복합기업,20,LX홀딩스 ,16.96,2.69,0.41,N/A,7.3,https://finance.naver.com/item/main.naver?code=383800
복합기업,20,LX홀딩스1우 ,16.96,3.72,0.57,N/A,7.3,https://finance.naver.com/item/main.naver?code=38380K
복합기업,20,CJ우 ,6.30,5.41,0.31,4.79,7.3,https://finance.naver.com/item/main.naver?code=001045
복합기업,20,LG우 ,10.11,4.34,0.39,4.52,7.3,https://finance.naver.com/item/main.naver?code=003555
복합기업,20,CJ4우(전환) ,6.30,7.59,0.43,3.34,7.3,https://finance.naver.com/item/main.naver?code=00104K
복합기업,20,두산2우B ,-5.26,N/A,0.76,2.09,7.3,https://finance.naver.com/item/main.naver?code=000157
복합기업,20,두산우 ,-5.26,N/A,0.42,3.87,7.3,https://finance.naver.com/item/main.naver?code=000155
복합기업,20,코오롱 ,15.39,2.70,0.39,2.16,7.3,https://finance.naver.com/item/main.naver?code=002020
복합기업,20,SK우 ,15.11,4.37,0.48,4.14,7.3,https://finance.naver.com/item/main.naver?code=03473K
복합기업,20,코오롱우 ,15.39,1.78,0.26,3.57,7.3,https://finance.naver.com/item/main.naver?code=002025
복합기업,20,두산 ,-5.26,N/A,0.66,2.39,7.3,https://finance.naver.com/item/main.naver?code=000150
복합기업,20,CJ ,6.30,8.39,0.48,3.02,7.3,https://finance.naver.com/item/main.naver?code=001040
복합기업,20,SK네트웍스 ,2.22,22.98,0.44,2.66,7.3,https://finance.naver.com/item/main.naver?code=001740
복합기업,20,LG ,10.11,5.57,0.50,3.46,7.3,https://finance.naver.com/item/main.naver?code=003550
복합기업,20,SK ,15.11,5.11,0.56,3.52,7.3,https://finance.naver.com/item/main.naver?code=034730
복합기업,20,삼성물산 ,5.56,14.17,0.76,3.53,7.3,https://finance.naver.com/item/main.naver?code=028260
복합기업,20,삼성물산우B ,5.56,12.56,0.67,4.03,7.3,https://finance.naver.com/item/main.naver?code=02826K
복합기업,20,웅진 ,13.89,13.13,1.72,N/A,7.3,https://finance.naver.com/item/main.naver?code=016880
복합기업,20,SK네트웍스우 ,2.22,298.47,5.71,0.25,7.3,https://finance.naver.com/item/main.naver?code=001745
제약,160,프레스티지바이오로직스,-49.66,N/A,2.62,N/A,105.2,https://finance.naver.com/item/main.naver?code=334970
제약,160,프레스티지바이오파마 ,-19.99,N/A,1.40,N/A,105.2,https://finance.naver.com/item/main.naver?code=950210
제약,160,지놈앤컴퍼니,-36.54,N/A,3.32,N/A,105.2,https://finance.naver.com/item/main.naver?code=314130
제약,160,삼성제약 ,-22.79,N/A,2.08,N/A,105.2,https://finance.naver.com/item/main.naver?code=001360
제약,160,삼진제약 ,9.41,16.25,1.31,3.23,105.2,https://finance.naver.com/item/main.naver?code=005500
제약,160,JW중외제약2우B ,4.40,186.58,8.04,0.46,105.2,https://finance.naver.com/item/main.naver?code=001067
제약,160,대웅제약 ,12.57,27.72,3.14,0.34,105.2,https://finance.naver.com/item/main.naver?code=069620
제약,160,비보존 헬스케어,-60.76,N/A,0.86,N/A,105.2,https://finance.naver.com/item/main.naver?code=082800
제약,160,HLB테라퓨틱스,-16.80,N/A,2.96,N/A,105.2,https://finance.naver.com/item/main.naver?code=115450
